"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Chlorophyll pull 2020-02-18","07-THOL-1.8","07-THOL-1.8-08152019-WS","Zinc",2019-08-15 15:15:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-06-19 12:00:00,"ALK","T",295,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Aluminum",2019-06-19 12:00:00,"7429-90-5","T",32.2,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Arsenic",2019-06-19 12:00:00,"7440-38-2","T",0.42,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Cadmium",2019-06-19 12:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Calcium",2019-06-19 12:00:00,"7440-70-2","T",113000,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","CHLORIDE (AS CL)",2019-06-19 12:00:00,"16887-00-6","T",44.9,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Chlorophyll A",2019-06-19 12:00:00,"479-61-8","T",3.3,"ug/l",NA,"ug/l",0.16,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Copper",2019-06-19 12:00:00,"7440-50-8","T",1.1,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","HARDNESS (AS CACO3)",2019-06-19 12:00:00,"HARD","T",387,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Iron",2019-06-19 12:00:00,"7439-89-6","T",61.6,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Lead",2019-06-19 12:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Magnesium",2019-06-19 12:00:00,"7439-95-4","T",25400,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Nickel",2019-06-19 12:00:00,"7440-02-0","T",2,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Nitrate+Nitrite as Nitrogen",2019-06-19 12:00:00,"NO3NO2N","T",3.86,"mg/l",0.008,"mg/l",0.01,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Nitrogen",2019-06-19 12:00:00,"KN","T",3.86,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Nitrogen, ammonia (As N)",2019-06-19 12:00:00,"7664-41-7","T",0.012,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","NITROGEN, KJELDAHL, TOTAL",2019-06-19 12:00:00,"KN","T",0.61,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","NITROGEN, NITRATE (AS N)",2019-06-19 12:00:00,"14797-55-8","T",3.84,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","NITROGEN, NITRITE",2019-06-19 12:00:00,"14797-65-0","T",0.022,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Orthophosphate as Phosphorus, Dissolved",2019-06-19 12:00:00,"PDORTHO","D",0.0111,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","PHOSPHORUS, TOTAL (AS P)",2019-06-19 12:00:00,"7723-14-0","T",0.0199,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Silver",2019-06-19 12:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","TOTAL ORGANIC CARBON",2019-06-19 12:00:00,"TOC","T",4.9,"mg/l",0.5,"mg/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Total Suspended Solids",2019-06-19 12:00:00,"TSS","T",2.6,"mg/l",NA,"mg/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","TURBIDITY",2019-06-19 12:00:00,"TURB","T",1.71,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-0.3-06192019-W","Zinc",2019-06-19 12:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-16 15:10:00,"ALK","T",240,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Aluminum",2019-07-16 15:10:00,"7429-90-5","T",93.6,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Arsenic",2019-07-16 15:10:00,"7440-38-2","T",0.8,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Cadmium",2019-07-16 15:10:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Calcium",2019-07-16 15:10:00,"7440-70-2","T",94200,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","CHLORIDE (AS CL)",2019-07-16 15:10:00,"16887-00-6","T",59.4,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Chlorophyll A",2019-07-16 15:10:00,"479-61-8","T",4.5,"ug/l",NA,"ug/l",0.16,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Copper",2019-07-16 15:10:00,"7440-50-8","T",1.4,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","HARDNESS (AS CACO3)",2019-07-16 15:10:00,"HARD","T",339,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Iron",2019-07-16 15:10:00,"7439-89-6","T",139,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Lead",2019-07-16 15:10:00,"7439-92-1","T",0.98,"ug/l",0.57,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Magnesium",2019-07-16 15:10:00,"7439-95-4","T",25300,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Nickel",2019-07-16 15:10:00,"7440-02-0","T",2.1,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Nitrate+Nitrite as Nitrogen",2019-07-16 15:10:00,"NO3NO2N","T",4.2,"mg/l",0.008,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Nitrogen",2019-07-16 15:10:00,"KN","T",4.77,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Nitrogen, ammonia (As N)",2019-07-16 15:10:00,"7664-41-7","T",NA,"mg/l",0.0036,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Accuracy error ; Precision error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-16 15:10:00,"KN","T",0.57,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","NITROGEN, NITRATE (AS N)",2019-07-16 15:10:00,"14797-55-8","T",4.19,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","NITROGEN, NITRITE",2019-07-16 15:10:00,"14797-65-0","T",0.011,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Orthophosphate as Phosphorus, Dissolved",2019-07-16 15:10:00,"PDORTHO","D",0.0081,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-16 15:10:00,"7723-14-0","T",0.0221,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Silver",2019-07-16 15:10:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","TOTAL ORGANIC CARBON",2019-07-16 15:10:00,"TOC","T",4.4,"mg/l",0.5,"mg/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Total Suspended Solids",2019-07-16 15:10:00,"TSS","T",8.1,"mg/l",NA,"mg/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","TURBIDITY",2019-07-16 15:10:00,"TURB","T",5.01,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error",2020-02-18
"Chlorophyll pull 2020-02-18","07-VENE-1.5","07-VENE-1.5-07162019-W","Zinc",2019-07-16 15:10:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-06-20 10:15:00,"ALK","T",51.6,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Aluminum",2019-06-20 10:15:00,"7429-90-5","T",5630,"ug/l",20,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Arsenic",2019-06-20 10:15:00,"7440-38-2","T",2.3,"ug/l",0.32,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Cadmium",2019-06-20 10:15:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Calcium",2019-06-20 10:15:00,"7440-70-2","T",19000,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","CHLORIDE (AS CL)",2019-06-20 10:15:00,"16887-00-6","T",8.4,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Copper",2019-06-20 10:15:00,"7440-50-8","T",8.5,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","HARDNESS (AS CACO3)",2019-06-20 10:15:00,"HARD","T",75.8,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Iron",2019-06-20 10:15:00,"7439-89-6","T",10600,"ug/l",13,"ug/l",100,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Lead",2019-06-20 10:15:00,"7439-92-1","T",6.5,"ug/l",0.57,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Magnesium",2019-06-20 10:15:00,"7439-95-4","T",6910,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Nickel",2019-06-20 10:15:00,"7440-02-0","T",11.3,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Nitrate+Nitrite as Nitrogen",2019-06-20 10:15:00,"NO3NO2N","T",0.0833,"mg/l",0.0015,"mg/l",0.002,"","R","Equipment Blank error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Nitrogen",2019-06-20 10:15:00,"KN","T",NA,"mg/l",NA,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Nitrogen, ammonia (As N)",2019-06-20 10:15:00,"7664-41-7","T",NA,"mg/l",0.0036,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","NITROGEN, KJELDAHL, TOTAL",2019-06-20 10:15:00,"KN","T",1.3,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","NITROGEN, NITRATE (AS N)",2019-06-20 10:15:00,"14797-55-8","T",0.083,"mg/l",NA,"mg/l",0.01,"","R","Equipment Blank error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","NITROGEN, NITRITE",2019-06-20 10:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Orthophosphate as Phosphorus, Dissolved",2019-06-20 10:15:00,"PDORTHO","D",0.0161,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","PHOSPHORUS, TOTAL (AS P)",2019-06-20 10:15:00,"7723-14-0","T",0.237,"mg/l",0.018,"mg/l",0.025,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Silver",2019-06-20 10:15:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","TOTAL ORGANIC CARBON",2019-06-20 10:15:00,"TOC","T",6.6,"mg/l",0.5,"mg/l",1,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Total Suspended Solids",2019-06-20 10:15:00,"TSS","T",275,"mg/l",NA,"mg/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","TURBIDITY",2019-06-20 10:15:00,"TURB","T",244,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-06202019-W","Zinc",2019-06-20 10:15:00,"7440-66-6","T",30.7,"ug/l",2.5,"ug/l",5,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-15 10:45:00,"ALK","T",147,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Aluminum",2019-07-15 10:45:00,"7429-90-5","T",15,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Arsenic",2019-07-15 10:45:00,"7440-38-2","T",NA,"ug/l",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Cadmium",2019-07-15 10:45:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Calcium",2019-07-15 10:45:00,"7440-70-2","T",52800,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","CHLORIDE (AS CL)",2019-07-15 10:45:00,"16887-00-6","T",27.5,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Copper",2019-07-15 10:45:00,"7440-50-8","T",1.3,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","HARDNESS (AS CACO3)",2019-07-15 10:45:00,"HARD","T",188,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Iron",2019-07-15 10:45:00,"7439-89-6","T",15.3,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Lead",2019-07-15 10:45:00,"7439-92-1","T",0.62,"ug/l",0.57,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Magnesium",2019-07-15 10:45:00,"7439-95-4","T",13800,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Nickel",2019-07-15 10:45:00,"7440-02-0","T",1.1,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Nitrate+Nitrite as Nitrogen",2019-07-15 10:45:00,"NO3NO2N","T",1.71,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Nitrogen",2019-07-15 10:45:00,"KN","T",1.71,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Nitrogen, ammonia (As N)",2019-07-15 10:45:00,"7664-41-7","T",NA,"mg/l",0.0036,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-15 10:45:00,"KN","T",0.13,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","NITROGEN, NITRATE (AS N)",2019-07-15 10:45:00,"14797-55-8","T",1.71,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","NITROGEN, NITRITE",2019-07-15 10:45:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Orthophosphate as Phosphorus, Dissolved",2019-07-15 10:45:00,"PDORTHO","D",0.0128,"mg/l",0.0049,"mg/l",0.005,"","R","Result should be less than the total",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-15 10:45:00,"7723-14-0","T",0.0092,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Silver",2019-07-15 10:45:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","TOTAL ORGANIC CARBON",2019-07-15 10:45:00,"TOC","T",1.7,"mg/l",0.5,"mg/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Total Suspended Solids",2019-07-15 10:45:00,"TSS","T",NA,"mg/l",NA,"mg/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","TURBIDITY",2019-07-15 10:45:00,"TURB","T",1.2,"ntu",0.06,"ntu",0.1,"","R","Equipment Blank error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-07152019-W","Zinc",2019-07-15 10:45:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-08-12 10:20:00,"ALK","T",150,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Aluminum",2019-08-12 10:20:00,"7429-90-5","T",7.6,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Arsenic",2019-08-12 10:20:00,"7440-38-2","T",0.52,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Cadmium",2019-08-12 10:20:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Calcium",2019-08-12 10:20:00,"7440-70-2","T",56300,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","CHLORIDE (AS CL)",2019-08-12 10:20:00,"16887-00-6","T",35.6,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Copper",2019-08-12 10:20:00,"7440-50-8","T",1.2,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","HARDNESS (AS CACO3)",2019-08-12 10:20:00,"HARD","T",203,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Iron",2019-08-12 10:20:00,"7439-89-6","T",NA,"ug/l",13,"ug/l",100,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Lead",2019-08-12 10:20:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Magnesium",2019-08-12 10:20:00,"7439-95-4","T",15100,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Nickel",2019-08-12 10:20:00,"7440-02-0","T",0.89,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Nitrate+Nitrite as Nitrogen",2019-08-12 10:20:00,"NO3NO2N","T",1.75,"mg/l",0.0015,"mg/l",0.002,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Nitrogen",2019-08-12 10:20:00,"KN","T",1.75,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","07-WAGG-0.1","07-WAGG-0.1-08122019-W","Nitrogen, ammonia (As N)",2019-08-12 10:20:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Accuracy error ; Precision error",2020-02-18
