"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS Screening 2019","04-HONY-11.8","04-HONY-11.8-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 15:20:00,"7723-14-0","T",0.0731,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY-11.8","04-HONY-11.8-07232019-W","Silver",2019-07-23 15:20:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY-11.8","04-HONY-11.8-07232019-W","TURBIDITY",2019-07-23 15:20:00,"TURB","T",7.52,"ntu",0.06,"ntu",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY-11.8","04-HONY-11.8-07232019-W","Zinc",2019-07-23 15:20:00,"7440-66-6","T",3.9,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 14:30:00,"ALK","T",251,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Aluminum",2019-07-23 14:30:00,"7429-90-5","T",3740,"ug/l",46,"ug/l",200,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Arsenic",2019-07-23 14:30:00,"7440-38-2","T",1.6,"ug/l",0.32,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Cadmium",2019-07-23 14:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Calcium",2019-07-23 14:30:00,"7440-70-2","T",71900,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","CHLORIDE (AS CL)",2019-07-23 14:30:00,"16887-00-6","T",33.7,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Chlorophyll A",2019-07-23 14:30:00,"479-61-8","T",3.8,"ug/l",NA,"ug/l",0.24,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Copper",2019-07-23 14:30:00,"7440-50-8","T",3.1,"ug/l",0.66,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","HARDNESS (AS CACO3)",2019-07-23 14:30:00,"HARD","T",306,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Iron",2019-07-23 14:30:00,"7439-89-6","T",2720,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Lead",2019-07-23 14:30:00,"7439-92-1","T",1.9,"ug/l",0.57,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Magnesium",2019-07-23 14:30:00,"7439-95-4","T",30800,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Nickel",2019-07-23 14:30:00,"7440-02-0","T",3.5,"ug/l",0.26,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 14:30:00,"NO3NO2N","T",1.14,"mg/l",0.0015,"mg/l",0.002,"","R","Accuracy error",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Nitrogen",2019-07-23 14:30:00,"KN","T",1.14,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 14:30:00,"7664-41-7","T",0.035,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 14:30:00,"KN","T",0.71,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 14:30:00,"14797-55-8","T",1.14,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","NITROGEN, NITRITE",2019-07-23 14:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 14:30:00,"7723-14-0","T",0.162,"mg/l",0.018,"mg/l",0.025,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Silver",2019-07-23 14:30:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","TURBIDITY",2019-07-23 14:30:00,"TURB","T",86.1,"ntu",0.06,"ntu",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T13-5.7","04-HONY_T13-5.7-07232019-W","Zinc",2019-07-23 14:30:00,"7440-66-6","T",9.9,"ug/l",2.5,"ug/l",5,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 12:00:00,"ALK","T",295,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Aluminum",2019-07-23 12:00:00,"7429-90-5","T",222,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Arsenic",2019-07-23 12:00:00,"7440-38-2","T",1.1,"ug/l",0.32,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Cadmium",2019-07-23 12:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Calcium",2019-07-23 12:00:00,"7440-70-2","T",93100,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","CHLORIDE (AS CL)",2019-07-23 12:00:00,"16887-00-6","T",83.7,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Chlorophyll A",2019-07-23 12:00:00,"479-61-8","T",2.82,"ug/l",NA,"ug/l",0.16,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Copper",2019-07-23 12:00:00,"7440-50-8","T",2,"ug/l",0.66,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","HARDNESS (AS CACO3)",2019-07-23 12:00:00,"HARD","T",353,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Iron",2019-07-23 12:00:00,"7439-89-6","T",415,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Lead",2019-07-23 12:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Magnesium",2019-07-23 12:00:00,"7439-95-4","T",29400,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Nickel",2019-07-23 12:00:00,"7440-02-0","T",1.9,"ug/l",0.26,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 12:00:00,"NO3NO2N","T",0.176,"mg/l",0.0015,"mg/l",0.002,"","R","Accuracy error",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Nitrogen",2019-07-23 12:00:00,"KN","T",0.18,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 12:00:00,"7664-41-7","T",0.012,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 12:00:00,"KN","T",0.52,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 12:00:00,"14797-55-8","T",0.176,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","NITROGEN, NITRITE",2019-07-23 12:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 12:00:00,"7723-14-0","T",0.0489,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Silver",2019-07-23 12:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","TURBIDITY",2019-07-23 12:00:00,"TURB","T",10,"ntu",0.06,"ntu",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T36-0.9","04-HONY_T36-0.9-07232019-W","Zinc",2019-07-23 12:00:00,"7440-66-6","T",4.5,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 17:15:00,"ALK","T",232,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Aluminum",2019-07-23 17:15:00,"7429-90-5","T",108,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Arsenic",2019-07-23 17:15:00,"7440-38-2","T",3.8,"ug/l",0.32,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Cadmium",2019-07-23 17:15:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Calcium",2019-07-23 17:15:00,"7440-70-2","T",80700,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","CHLORIDE (AS CL)",2019-07-23 17:15:00,"16887-00-6","T",89.9,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Chlorophyll A",2019-07-23 17:15:00,"479-61-8","T",15.7,"ug/l",NA,"ug/l",0.4,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Copper",2019-07-23 17:15:00,"7440-50-8","T",26.9,"ug/l",0.66,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","HARDNESS (AS CACO3)",2019-07-23 17:15:00,"HARD","T",307,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Iron",2019-07-23 17:15:00,"7439-89-6","T",483,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Lead",2019-07-23 17:15:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Magnesium",2019-07-23 17:15:00,"7439-95-4","T",25500,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Nickel",2019-07-23 17:15:00,"7440-02-0","T",2.7,"ug/l",0.26,"ug/l",1,"","R","Equipment Blank error",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 17:15:00,"NO3NO2N","T",13.1,"mg/l",0.015,"mg/l",0.02,"","R","Accuracy error",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Nitrogen",2019-07-23 17:15:00,"KN","T",13.1,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 17:15:00,"7664-41-7","T",0.946,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 17:15:00,"KN","T",1.8,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 17:15:00,"14797-55-8","T",12.7,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","NITROGEN, NITRITE",2019-07-23 17:15:00,"14797-65-0","T",0.341,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 17:15:00,"7723-14-0","T",1.38,"mg/l",0.08,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Silver",2019-07-23 17:15:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","TURBIDITY",2019-07-23 17:15:00,"TURB","T",7.03,"ntu",0.06,"ntu",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-HONY_T9-0.3","04-HONY_T9-0.3-07232019-W","Zinc",2019-07-23 17:15:00,"7440-66-6","T",43,"ug/l",2.5,"ug/l",5,"","T","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 16:30:00,"ALK","T",260,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Aluminum",2019-07-23 16:30:00,"7429-90-5","T",724,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Arsenic",2019-07-23 16:30:00,"7440-38-2","T",1.1,"ug/l",0.32,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Cadmium",2019-07-23 16:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Calcium",2019-07-23 16:30:00,"7440-70-2","T",69900,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","CHLORIDE (AS CL)",2019-07-23 16:30:00,"16887-00-6","T",112,"mg/l",0.9,"mg/l",4,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Copper",2019-07-23 16:30:00,"7440-50-8","T",6.2,"ug/l",0.66,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","HARDNESS (AS CACO3)",2019-07-23 16:30:00,"HARD","T",237,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Iron",2019-07-23 16:30:00,"7439-89-6","T",1240,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Lead",2019-07-23 16:30:00,"7439-92-1","T",1.7,"ug/l",0.57,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Magnesium",2019-07-23 16:30:00,"7439-95-4","T",15200,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Nickel",2019-07-23 16:30:00,"7440-02-0","T",3.3,"ug/l",0.26,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 16:30:00,"NO3NO2N","T",0.542,"mg/l",0.0015,"mg/l",0.002,"","R","Accuracy error",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Nitrogen",2019-07-23 16:30:00,"KN","T",0.54,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 16:30:00,"7664-41-7","T",0.041,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 16:30:00,"KN","T",0.94,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 16:30:00,"14797-55-8","T",0.542,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","NITROGEN, NITRITE",2019-07-23 16:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 16:30:00,"7723-14-0","T",0.122,"mg/l",0.018,"mg/l",0.025,"","A","",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Silver",2019-07-23 16:30:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","TURBIDITY",2019-07-23 16:30:00,"TURB","T",28.2,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error",2020-02-03
"RIBS Screening 2019","04-JCOX_S-3.7","04-JCOX_S-3.7-07232019-W","Zinc",2019-07-23 16:30:00,"7440-66-6","T",28.5,"ug/l",2.5,"ug/l",5,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-25 09:00:00,"ALK","T",74,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Aluminum",2019-07-25 09:00:00,"7429-90-5","T",55.4,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Arsenic",2019-07-25 09:00:00,"7440-38-2","T",0.84,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Cadmium",2019-07-25 09:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Calcium",2019-07-25 09:00:00,"7440-70-2","T",19700,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","CHLORIDE (AS CL)",2019-07-25 09:00:00,"16887-00-6","T",21.2,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Chlorophyll A",2019-07-25 09:00:00,"479-61-8","T",0.952,"ug/l",NA,"ug/l",0.043,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Copper",2019-07-25 09:00:00,"7440-50-8","T",1,"ug/l",0.66,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","HARDNESS (AS CACO3)",2019-07-25 09:00:00,"HARD","T",69.9,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Iron",2019-07-25 09:00:00,"7439-89-6","T",141,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Lead",2019-07-25 09:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Magnesium",2019-07-25 09:00:00,"7439-95-4","T",5000,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Nickel",2019-07-25 09:00:00,"7440-02-0","T",0.55,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Nitrate+Nitrite as Nitrogen",2019-07-25 09:00:00,"NO3NO2N","T",0.266,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Nitrogen",2019-07-25 09:00:00,"KN","T",0.27,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Nitrogen, ammonia (As N)",2019-07-25 09:00:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","NITROGEN, KJELDAHL, TOTAL",2019-07-25 09:00:00,"KN","T",0.15,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","NITROGEN, NITRATE (AS N)",2019-07-25 09:00:00,"14797-55-8","T",0.266,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","NITROGEN, NITRITE",2019-07-25 09:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","PHOSPHORUS, TOTAL (AS P)",2019-07-25 09:00:00,"7723-14-0","T",0.013,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Silver",2019-07-25 09:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","TURBIDITY",2019-07-25 09:00:00,"TURB","T",5.23,"ntu",0.06,"ntu",0.1,"","A","",2020-02-03
"RIBS Screening 2019","04-KNIT-0.3","04-KNIT-0.3-072519-W","Zinc",2019-07-25 09:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-LBRD-1.5","04-LBRD-1.5-07242019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-24 10:45:00,"ALK","T",253,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","04-LBRD-1.5","04-LBRD-1.5-07242019-W","Aluminum",2019-07-24 10:45:00,"7429-90-5","T",66.4,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","04-LBRD-1.5","04-LBRD-1.5-07242019-W","Arsenic",2019-07-24 10:45:00,"7440-38-2","T",0.49,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","04-LBRD-1.5","04-LBRD-1.5-07242019-W","Cadmium",2019-07-24 10:45:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","04-LBRD-1.5","04-LBRD-1.5-07242019-W","Calcium",2019-07-24 10:45:00,"7440-70-2","T",89700,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
