"EVENT_ID","SITE_ID","COLL_DATE","CREW","TEMP","PERCENT_SAT","DO","COND","SALINITY","PH","Chl_ugL","Chl_RFU","PC_ugL","PC_RFU","WATER_CHEM_COLLECT","CHEM_SAMP_LOC","EQUIP_USED","LANDUSE","W_DEPTH","W_WIDTH","CUR_SPD","CANOPY","ALGAE_D","ALGAE_S","ALGAE_FIL","BOTTOM_TYPE","DOM_SUBSTRATE","Project_name","SiteID","sys_sample_code","SDG","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date","sample_date2","Project"
"13-DWAR-2.0_2019-06-26","13-DWAR-2.0",2019-06-26,"Lemley,Smith_Z,Other","21.7","78.1","6.87","286","0.14","7.48",1.94,"0.51","0.02","0.04","X","Waded","Depth_Integrated","Forest","0.2","10","80","30","70","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-DWAR-2.0","13-DWAR-2.0-06262019-W","R1905963","Chlorophyll A",2019-06-26 10:00:00,"479-61-8","T",1.66,"ug/l",NA,"ug/l",0.22,NA,"A",NA,2020-02-25,2019-06-26,"Wallkill RAS"
"13-WALK-19.0_2019-06-26","13-WALK-19.0",2019-06-26,"Lemley,Other,Smith_Z","23.2","102.6","8.76","227.7","0.11","7.8",1.1,"0.27","0.04","0.08","X","Dock","Pole_Grab","Agriculture","-9999","-9999","-9999","0","40","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-19.0","13-WALK-19.0-06262019-W","R1905963","Chlorophyll A",2019-06-26 11:00:00,"479-61-8","T",2.59,"ug/l",NA,"ug/l",0.16,NA,"A",NA,2020-02-25,2019-06-26,"Wallkill RAS"
"13-WALK-9.8_2019-06-26","13-WALK-9.8",2019-06-26,"Lemley,Smith_Z,Other","23.8","85.6","7.22","382.9","0.18","7.74",3,"0.74","0.07","0.08","X","Dock","Pole_Grab","Agriculture","-9999","100","-9999","0","0","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-9.8","13-WALK-9.8-06262019-W","R1905963","Chlorophyll A",2019-06-26 13:00:00,"479-61-8","T",2.83,"ug/l",NA,"ug/l",0.14,NA,"A",NA,2020-02-25,2019-06-26,"Wallkill RAS"
"13-SWAK-1.7_2019-06-26","13-SWAK-1.7",2019-06-26,"Lemley,Other,Smith_Z","24","95.3","8.02","224.2","0.11","7.8",2.1,"0.56","0","0.2","X","Waded","Depth_Integrated","Forest","0.3","6","30","80","40","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-SWAK-1.7","13-SWAK-1.7-06262019-W","R1905963","Chlorophyll A",2019-06-26 14:00:00,"479-61-8","T",0.594,"ug/l",NA,"ug/l",0.078,NA,"A",NA,2020-02-25,2019-06-26,"Wallkill RAS"
"13-WALK-44.4_2019-08-15","13-WALK-44.4",2019-08-15,"Smith_Z,Other","22.2","80.2","6.98","624","0.3","7.66",2.7,"0.7","-0.04","-0.04","X","Waded","Depth_Integrated","Forest","0.5","50","-9999","10","90","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-44.4","13-WALK-44.4-08152019-W","R1907828","Chlorophyll A",2019-08-15 11:00:00,"479-61-8","T",2.29,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-08-15,"Wallkill RAS"
"13-WALK-60.1_2019-08-15","13-WALK-60.1",2019-08-15,"Smith_Z,Other","22.4","71.1","6.14","587","0.28","7.56",3.85,"0.78","0.05","0.02","X","Dock","Pole_Grab","Agriculture","2","25","-9999","10","80","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-60.1","13-WALK-60.1-08152019-W","R1907828","Chlorophyll A",2019-08-15 10:00:00,"479-61-8","T",2.99,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-08-15,"Wallkill RAS"
"13-POCH-1.8_2019-08-15","13-POCH-1.8",2019-08-15,"Smith_Z,Other","21.8","70.1","6.15","677","0.33","7.78",1.9,"0.47","0.4","0.4","X","Waded","Depth_Integrated","Agriculture","1","14","-9999","30","90","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-POCH-1.8","13-POCH-1.8-08152019-W","R1907828","Chlorophyll A",2019-08-15 09:30:00,"479-61-8","T",5.03,"ug/l",NA,"ug/l",0.38,NA,"A",NA,2020-02-25,2019-08-15,"Wallkill RAS"
"13-RUTG-1.5_2019-08-15","13-RUTG-1.5",2019-08-15,"Smith_Z,Other","20.3","89.1","8.04","431.2","0.21","7.87",1.25,"0.33","0","0","X","Waded","Depth_Integrated","Agriculture","0.5","13","-9999","40","100","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-RUTG-1.5","13-RUTG-1.5-08152019-W","R1907828","Chlorophyll A",2019-08-15 08:40:00,"479-61-8","T",1.12,"ug/l",NA,"ug/l",0.076,NA,"A",NA,2020-02-25,2019-08-15,"Wallkill RAS"
"13-TINW-0.5_2019-08-14","13-TINW-0.5",2019-08-14,"Smith_Z,Other","22.7","111","9.56","518","0.25","8.33",2.31,"0.58","0.08","0.08","X","Waded","Depth_Integrated","Forest","0.3","10","-9999","30","70","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-TINW-0.5","13-TINW-0.5-08142019-W","R1907828","Chlorophyll A",2019-08-14 16:30:00,"479-61-8","T",3.03,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-08-14,"Wallkill RAS"
"13-WALK-19.0_2019-08-14","13-WALK-19.0",2019-08-14,"Smith_Z,Other","24.4","120","10.01","409.3","0.2","8.51",2,"0.5","0.4","-9999","X","Bridge","Kemmerer","Agriculture","-9999","-9999","-9999","20","70","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-19.0","13-WALK-19.0-08142019-W","R1907828","Chlorophyll A",2019-08-14 15:15:00,"479-61-8","T",2.21,"ug/l",NA,"ug/l",0.076,NA,"A",NA,2020-02-25,2019-08-14,"Wallkill RAS"
"13-PKIL-0.4_2019-08-14","13-PKIL-0.4",2019-08-14,"Smith_Z,Other","20.8","103","9.22","382.8","0.18","8.09",2.2,"0.57","0.02","0.02","X","Waded","Depth_Integrated","Forest","0.1","-9999","-9999","80","90","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-PKIL-0.4","13-PKIL-0.4-08142019-W","R1907828","Chlorophyll A",2019-08-14 10:55:00,"479-61-8","T",2.97,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-08-14,"Wallkill RAS"
"13-DWAR-2.0_2019-08-14","13-DWAR-2.0",2019-08-14,"Smith_Z,Other","21.5","79.8","7.03","280","0.13","7.61",2.93,"0.69","0.03","0.03","X","Waded","Depth_Integrated","Forest","1","8","-9999","20","90","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-DWAR-2.0","13-DWAR-2.0-08142019-W","R1907828","Chlorophyll A",2019-08-14 13:20:00,"479-61-8","T",1.43,"ug/l",NA,"ug/l",0.11,NA,"A",NA,2020-02-25,2019-08-14,"Wallkill RAS"
"13-WALK-9.8_2019-08-14","13-WALK-9.8",2019-08-14,"Other,Smith_Z","24.7","88.6","7.35","491.9","0.24","8.09",5.94,"1.44","0.18","0.14","X","Dock","Pole_Grab","Recreational","-9999","-9999","-9999","20","70","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-9.8","13-WALK-9.8-08142019-W","R1907828","Chlorophyll A",2019-08-14 09:50:00,"479-61-8","T",11.1,"ug/l",NA,"ug/l",0.39,NA,"A",NA,2020-02-25,2019-08-14,"Wallkill RAS"
"13-SWAK-1.7_2019-08-14","13-SWAK-1.7",2019-08-14,"Smith_Z,Other","21.7","92","8.09","228.5","0.11","7.78",2.8,"0.7","0.01","0.01","X","Waded","Depth_Integrated","Forest","0.2","6","-9999","80","100","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-SWAK-1.7","13-SWAK-1.7-08142019-W","R1907828","Chlorophyll A",2019-08-14 09:05:00,"479-61-8","T",0.403,"ug/l",NA,"ug/l",0.039,NA,"A",NA,2020-02-25,2019-08-14,"Wallkill RAS"
"13-TINW-0.5_2019-09-17","13-TINW-0.5",2019-09-17,"Smith_Z,Other","18.9","105.7","9.8","544","0.26","8.28",2.24,"0.5","0.05","0.05","X","Waded","Depth_Integrated","Forest","0.3","5","-9999","50","90","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-TINW-0.5","13-TINW-0.5-09172019-W","R1909019","Chlorophyll A",2019-09-17 16:00:00,"479-61-8","T",1.16,"ug/l",NA,"ug/l",0.075,NA,"A",NA,2020-02-25,2019-09-17,"Wallkill RAS"
"13-DWAR-2.0_2019-09-17","13-DWAR-2.0",2019-09-17,"Smith_Z,Other","18.7","96.9","9.03","505","0.24","7.84",9.75,"2.47","0.11","0.08","X","Waded","Depth_Integrated","Forest","0.2","8","-9999","20","100","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-DWAR-2.0","13-DWAR-2.0-09172019-W","R1909019","Chlorophyll A",2019-09-17 14:45:00,"479-61-8","T",9.24,"ug/l",NA,"ug/l",0.37,NA,"A",NA,2020-02-25,2019-09-17,"Wallkill RAS"
"13-WALK-19.0_2019-09-17","13-WALK-19.0",2019-09-17,"Smith_Z,Other","22.1","126.3","11.02","586","0.28","8.57",1.8,"0.46","-0.1","-0.09","X","Waded","Depth_Integrated","Agriculture","2.8","100","-9999","10","20","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-19.0","13-WALK-19.0-09172019-W","R1909019","Chlorophyll A",2019-09-17 13:45:00,"479-61-8","T",0.488,"ug/l",NA,"ug/l",0.038,NA,"A",NA,2020-02-25,2019-09-17,"Wallkill RAS"
"13-PKIL-0.4_2019-09-17","13-PKIL-0.4",2019-09-17,"Smith_Z,Other","16.6","109","10.62","401.5","0.19","8.2",2.1,"0.6","0.04","0.01","X","Waded","Depth_Integrated","Forest","0.3","6","-9999","50","80","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-PKIL-0.4","13-PKIL-0.4-09172019-W","R1909019","Chlorophyll A",2019-09-17 12:30:00,"479-61-8","T",0.695,"ug/l",NA,"ug/l",0.076,NA,"A",NA,2020-02-25,2019-09-17,"Wallkill RAS"
"13-WALK-9.8_2019-09-17","13-WALK-9.8",2019-09-17,"Smith_Z,Other","20.9","73.5","6.51","618","0.3","7.86",4.5,"0.98","0.09","0.04","X","Dock","Pole_Grab","Forest","-9999","-9999","-9999","0","80","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-9.8","13-WALK-9.8-09172019-W","R1909019","Chlorophyll A",2019-09-17 11:30:00,"479-61-8","T",1.3,"ug/l",NA,"ug/l",0.038,NA,"A",NA,2020-02-25,2019-09-17,"Wallkill RAS"
"13-SWAK-1.7_2019-09-17","13-SWAK-1.7",2019-09-17,"Smith_Z,Other","15.8","94.6","9.37","242.6","0.12","7.84",4,"1.1","0.3","-0.2","X","Waded","Depth_Integrated","Forest","0.2","4","-9999","80","90","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-SWAK-1.7","13-SWAK-1.7-09172019-W","R1909019","Chlorophyll A",2019-09-17 10:30:00,"479-61-8","T",0.329,"ug/l",NA,"ug/l",0.038,NA,"A",NA,2020-02-25,2019-09-17,"Wallkill RAS"
"13-WALK-44.4_2019-09-18","13-WALK-44.4",2019-09-18,"Smith_Z,Other","17.4","85.3","8.17","754","0.37","7.7",6.1,"1.51","0.15","0.08","X","Waded","Depth_Integrated","Commercial","0.3","50","-9999","30","100","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-44.4","13-WALK-44.4-09182019-W","R1909019","Chlorophyll A",2019-09-18 12:25:00,"479-61-8","T",2.58,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-09-18,"Wallkill RAS"
"13-POCH-1.8_2019-09-18","13-POCH-1.8",2019-09-18,"Smith_Z,Other","17.7","82.9","7.87","752","0.37","7.91",2.3,"0.6","0.07","0.02","X","Waded","Depth_Integrated","Agriculture","1","10","-9999","20","100","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-POCH-1.8","13-POCH-1.8-09182019-W","R1909019","Chlorophyll A",2019-09-18 10:45:00,"479-61-8","T",1.46,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-09-18,"Wallkill RAS"
"13-WALK-60.1_2019-09-18","13-WALK-60.1",2019-09-18,"Smith_Z,Other","19.1","77.3","7.15","724","0.35","7.8",3.7,"0.94","-0.05","-0.08","X","Dock","Pole_Grab","Agriculture","2","30","-9999","10","80","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-60.1","13-WALK-60.1-09182019-W","R1909019","Chlorophyll A",2019-09-18 09:40:00,"479-61-8","T",2.75,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-09-18,"Wallkill RAS"
"13-RUTG-1.5_2019-09-18","13-RUTG-1.5",2019-09-18,"Smith_Z,Other","15.4","87.8","8.77","509","0.25","7.91",2.8,"0.75","0.15","0.11","X","Waded","Depth_Integrated","Agriculture","0.5","12","-9999","40","90","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-RUTG-1.5","13-RUTG-1.5-09182019-W","R1909019","Chlorophyll A",2019-09-18 08:55:00,"479-61-8","T",1.1,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-09-18,"Wallkill RAS"
"13-WALK-9.8_2019-10-15","13-WALK-9.8",2019-10-15,"Smith_Z,Stoll,Other","15","105.2","10.58","621","0.3","8.14",0.9,"0.2","0","0","X","Waded","Pole_Grab","Residential","-9999","-9999","-9999","-9999","-9999","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-9.8","13-WALK-9.8-10152019-W","R1910109","Chlorophyll A",2019-10-15 10:55:00,"479-61-8","T",0.442,"ug/l",NA,"ug/l",0.038,NA,"A",NA,2020-02-25,2019-10-15,"Wallkill RAS"
"13-SWAK-1.7_2019-10-15","13-SWAK-1.7",2019-10-15,"Smith_Z,Other,Stoll","11.2","93.8","10.3","234.2","0.11","7.42",0.46,"0.5","-0.06","-0.07","X","Waded","Bottle","Forest","0.3","3","-9999","70","80","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-SWAK-1.7","13-SWAK-1.7-10152019-W","R1910109","Chlorophyll A",2019-10-15 10:50:00,"479-61-8","T",0.135,"ug/l",NA,"ug/l",0.037,NA,"A",NA,2020-02-25,2019-10-15,"Wallkill RAS"
"13-WALK-19.0_2019-10-15","13-WALK-19.0",2019-10-15,"Smith_Z,Stoll,Other","14.7","125.8","12.74","576","0.28","-9999",1.24,"0.27","0","0","X","Waded","Depth_Integrated","Residential","-9999","-9999","-9999","-9999","-9999","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-19.0","13-WALK-19.0-10152019-W","R1910109","Chlorophyll A",2019-10-15 12:15:00,"479-61-8","T",1.07,"ug/l",NA,"ug/l",0.037,NA,"A",NA,2020-02-25,2019-10-15,"Wallkill RAS"
"13-PKIL-0.4_2019-10-15","13-PKIL-0.4",2019-10-15,"Other,Smith_Z,Stoll","10.5","97.3","10.84","390.3","0.19","7.82",0.7,"0.11","-0.03","-0.07","X","Waded","Depth_Integrated","Forest","0.5","5","-9999","60","80","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-PKIL-0.4","13-PKIL-0.4-10152019-W","R1910109","Chlorophyll A",2019-10-15 11:45:00,"479-61-8","T",0.312,"ug/l",NA,"ug/l",0.037,NA,"A",NA,2020-02-25,2019-10-15,"Wallkill RAS"
"13-DWAR-2.0_2019-10-15","13-DWAR-2.0",2019-10-15,"Smith_Z,Stoll,Other","11.8","71.8","7.76","584","0.29","7.48",2.8,"0.62","0.05","0","X","Waded","Depth_Integrated","Forest","0.2","6","-9999","50","100","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-DWAR-2.0","13-DWAR-2.0-10152019-W","R1910109","Chlorophyll A",2019-10-15 13:05:00,"479-61-8","T",5.63,"ug/l",NA,"ug/l",0.38,NA,"A",NA,2020-02-25,2019-10-15,"Wallkill RAS"
"13-WALK-44.4_2019-10-15","13-WALK-44.4",2019-10-15,"Smith_Z,Stoll","14.5","97.8","9.95","529","0.26","7.67",1.26,"0.29","0","-0.07","X","Waded","Depth_Integrated","Commercial","0.5","50","-9999","-9999","90","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-44.4","13-WALK-44.4-10152019-W","R1910109","Chlorophyll A",2019-10-15 15:30:00,"479-61-8","T",1.28,"ug/l",NA,"ug/l",0.038,NA,"A",NA,2020-02-25,2019-10-15,"Wallkill RAS"
"13-TINW-0.5_2019-10-15","13-TINW-0.5",2019-10-15,"Smith_Z,Stoll","12.6","105.8","11.23","545","0.27","8.04",0.65,"0.18","0.02","-0.04","X","Waded","Bottle","Forest","0.2","3","-9999","50","80","N",NA,NA,NA,"Chlorophyll pull 2020-02-25","13-TINW-0.5","13-TINW-0.5-10152019-W","R1910109","Chlorophyll A",2019-10-15 14:40:00,"479-61-8","T",0.501,"ug/l",NA,"ug/l",0.037,NA,"A",NA,2020-02-25,2019-10-15,"Wallkill RAS"
"13-POCH-1.8_2019-10-16","13-POCH-1.8",2019-10-16,"Smith_Z,Stoll","11.6","85.8","9.31","430.5","0.21","7.75",1.4,"0.36","0","-0.04","X","Waded","Depth_Integrated","Agriculture","-9999","15","-9999","20","90",NA,"N",NA,NA,"Chlorophyll pull 2020-02-25","13-POCH-1.8","13-POCH-1.8-10162019-W","R1910109","Chlorophyll A",2019-10-16 09:50:00,"479-61-8","T",1.67,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-10-16,"Wallkill RAS"
"13-WALK-60.1_2019-10-16","13-WALK-60.1",2019-10-16,"Smith_Z,Stoll","13.4","80.1","8.33","743","0.37","7.84",1.3,"0.3","0.04","0","X","Waded","Pole_Grab","Agriculture","-9999","-9999","-9999","-9999","-9999","N","N",NA,NA,"Chlorophyll pull 2020-02-25","13-WALK-60.1","13-WALK-60.1-10162019-W","R1910109","Chlorophyll A",2019-10-16 09:00:00,"479-61-8","T",2.38,"ug/l",NA,"ug/l",0.15,NA,"A",NA,2020-02-25,2019-10-16,"Wallkill RAS"
"13-RUTG-1.5_2019-10-16","13-RUTG-1.5",2019-10-16,"Smith_Z,Stoll","10.6","83.4","9.27","550","0.27","7.85",0.8,"0.19","0","-0.05","X","Waded","Depth_Integrated","Agriculture","0.3","10","-9999","50","90","N","X",NA,NA,"Chlorophyll pull 2020-02-25","13-RUTG-1.5","13-RUTG-1.5-10162019-W","R1910109","Chlorophyll A",2019-10-16 08:30:00,"479-61-8","T",0.841,"ug/l",NA,"ug/l",0.038,NA,"A",NA,2020-02-25,2019-10-16,"Wallkill RAS"
